window_start	window_end	window_mid	control_maternal_mean	control_paternal_mean	n_controls_maternal	n_controls_paternal	maternal_paternal_delta	abs_delta
27194000	27195000	27194500	0.9006307692307692	0.8769242424242425	2	2	0.02370652680652674	0.02370652680652674
27195000	27196000	27195500	0.9397725806451613	0.7441	2	2	0.19567258064516135	0.19567258064516135
27196000	27197000	27196500	0.9364257703081234	0.7269623226339716	2	2	0.2094634476741517	0.2094634476741517
27197000	27198000	27197500	0.6540766733266733	0.5341404470813855	2	2	0.11993622624528777	0.11993622624528777
27198000	27199000	27198500	0.8960222929936306	0.9609318181818183	2	2	-0.06490952518818771	0.06490952518818771
27199000	27200000	27199500	0.9709039912053012	0.8733443434737852	2	2	0.09755964773151604	0.09755964773151604
27200000	27201000	27200500	0.8798437043529068	0.8994166666666665	2	2	-0.019572962313759712	0.019572962313759712
27201000	27202000	27201500	0.8443681972789117	0.8805864077669903	2	2	-0.036218210488078606	0.036218210488078606
27202000	27203000	27202500	0.8062782608695651	0.7340010309278351	2	2	0.07227722994173003	0.07227722994173003
27203000	27204000	27203500	0.782104	0.8028455047062643	2	2	-0.020741504706264235	0.020741504706264235
27204000	27205000	27204500	0.8519939223512336	0.7755118913046669	2	2	0.0764820310465667	0.0764820310465667
27205000	27206000	27205500	0.9647277844266589	0.9496041414618777	2	2	0.015123642964781192	0.015123642964781192
27206000	27207000	27206500	0.88880749127069	0.8346117406117215	2	2	0.05419575065896853	0.05419575065896853
27207000	27208000	27207500	0.8472053571428572	0.8286287802419354	2	2	0.018576576900921737	0.018576576900921737
27208000	27209000	27208500	0.9344567251461988	0.9240170731707316	2	2	0.010439651975467257	0.010439651975467257
27209000	27210000	27209500	0.9432971323882496	0.8948255787410033	2	2	0.04847155364724631	0.04847155364724631
27210000	27211000	27210500	0.7184848812298865	0.7670428018933273	2	2	-0.04855792066344078	0.04855792066344078
27211000	27212000	27211500	0.8226332782374964	0.7813060731538992	2	2	0.04132720508359722	0.04132720508359722
27212000	27213000	27212500	0.8942632225698974	0.80505632437793	2	2	0.08920689819196748	0.08920689819196748
27213000	27214000	27213500	0.9354817215174359	0.9270264009809932	2	2	0.008455320536442712	0.008455320536442712
27214000	27215000	27214500	0.8612394897592526	0.8761492025549591	2	2	-0.01490971279570652	0.01490971279570652
27215000	27216000	27215500	0.9738797743055556	0.9755833333333332	2	2	-0.0017035590277776347	0.0017035590277776347
27216000	27217000	27216500	0.8903531321763354	0.7609636002915217	2	2	0.12938953188481372	0.12938953188481372
27217000	27218000	27217500	0.791420994400289	0.6859642357875116	2	2	0.10545675861277737	0.10545675861277737
27218000	27219000	27218500	0.8147157914549219	0.8780091300249346	2	2	-0.06329333857001274	0.06329333857001274
27219000	27220000	27219500	0.9159064422419685	0.8635971167990586	2	2	0.05230932544290989	0.05230932544290989
27220000	27221000	27220500	0.8434144703577298	0.8705351150619565	2	2	-0.027120644704226704	0.027120644704226704
27221000	27222000	27221500	0.8646666666666667	0.9013198198198198	2	2	-0.036653153153153095	0.036653153153153095
27222000	27223000	27222500	0.8617820261437907	0.8862473544973545	2	2	-0.024465328353563742	0.024465328353563742
27223000	27224000	27223500	0.9125316894134498	0.8854486807587529	2	2	0.027083008654696816	0.027083008654696816
27224000	27225000	27224500	0.8694812557660918	0.9015169298245613	2	2	-0.03203567405846952	0.03203567405846952
27225000	27226000	27225500	0.9123565962964315	0.8986351207186973	2	2	0.013721475577734177	0.013721475577734177
27226000	27227000	27226500	0.9357992937651591	0.9804933035714285	2	2	-0.044694009806269364	0.044694009806269364
27227000	27228000	27227500	0.9383493150684932	0.9413363636363634	2	2	-0.002987048567870243	0.002987048567870243
27228000	27229000	27228500	0.815490101497337	0.8899435264118396	2	2	-0.07445342491450258	0.07445342491450258
27229000	27230000	27229500	0.8443397435897436	0.8676233813881216	2	2	-0.023283637798377943	0.023283637798377943
27230000	27231000	27230500	0.8579602801240244	0.9343292305043899	2	2	-0.07636895038036551	0.07636895038036551
27231000	27232000	27231500	0.6773387096774194	0.6480000000000001	1	1	0.02933870967741925	0.02933870967741925
27232000	27233000	27232500	0.9854427067516955	0.8792687925615505	2	2	0.10617391419014499	0.10617391419014499
27233000	27234000	27233500	0.9357379385964912	0.902269591611479	2	2	0.03346834698501222	0.03346834698501222
27234000	27235000	27234500	0.961902977728559	0.9076692073170731	2	2	0.054233770411485915	0.054233770411485915
27235000	27236000	27235500	0.24976422991071429	0.23259148655337408	2	2	0.017172743357340203	0.017172743357340203
27236000	27237000	27236500	0.953467940728431	0.9391441510257529	2	2	0.014323789702678114	0.014323789702678114
27237000	27238000	27237500	0.8705321880964776	0.8752347115384616	2	2	-0.0047025234419839634	0.0047025234419839634
27238000	27239000	27238500	0.9306583752093802	0.9412805478152606	2	2	-0.010622172605880387	0.010622172605880387
27239000	27240000	27239500	0.9560415120593692	0.8849610091743119	2	2	0.0710805028850573	0.0710805028850573
27240000	27241000	27240500	0.8378103286384977	0.8421264705882352	2	2	-0.004316141949737506	0.004316141949737506
27241000	27242000	27241500	0.8517939393939393	0.8290844262295083	2	2	0.02270951316443104	0.02270951316443104
27242000	27243000	27242500	0.8941676470588236	0.9107155346449958	1	2	-0.016547887586172205	0.016547887586172205
27243000	27244000	27243500	0.9478532863849766	0.9375755772005772	2	2	0.010277709184399408	0.010277709184399408
27244000	27245000	27244500	0.9876111111111111	0.8408215174129353	2	2	0.1467895936981758	0.1467895936981758
27245000	27246000	27245500	0.9229284921448087	0.8826245081160846	2	2	0.04030398402872404	0.04030398402872404
27246000	27247000	27246500	0.9242455050068785	0.9568811728395061	2	2	-0.03263566783262761	0.03263566783262761
27247000	27248000	27247500	0.9231801801801802	0.8704875352172798	2	2	0.05269264496290038	0.05269264496290038
27248000	27249000	27248500	0.9276540646853146	0.9476382812499999	2	2	-0.019984216564685298	0.019984216564685298
27249000	27250000	27249500	0.7937639125981564	0.7495434975096846	2	2	0.04422041508847174	0.04422041508847174
27250000	27251000	27250500	0.9310014025370734	0.9359748366013071	2	2	-0.004973434064233673	0.004973434064233673
27251000	27252000	27251500	0.9267617110646138	0.9525207831325302	2	2	-0.02575907206791639	0.02575907206791639
27252000	27253000	27252500	0.89790076929726	0.9643605204696921	2	2	-0.06645975117243208	0.06645975117243208
27253000	27254000	27253500	0.8624346838318817	0.8514014169795325	2	2	0.011033266852349177	0.011033266852349177
27254000	27255000	27254500	0.949535350678733	0.9700793492695883	2	2	-0.020543998590855317	0.020543998590855317
27255000	27256000	27255500	0.96157824933687	0.9474271596780006	2	2	0.014151089658869354	0.014151089658869354
27256000	27257000	27256500	0.9383551724137931	0.9636464463787262	2	2	-0.025291273964933136	0.025291273964933136
27257000	27258000	27257500	0.925013193655186	0.9175382430897387	2	2	0.007474950565447225	0.007474950565447225
27258000	27259000	27258500	0.8560457484145065	0.8793665400057356	2	2	-0.023320791591229018	0.023320791591229018
27259000	27260000	27259500	0.9648622980659841	0.983410880795794	2	2	-0.01854858272980986	0.01854858272980986
27260000	27261000	27260500	0.9768779368381463	0.9694531283160016	2	2	0.007424808522144666	0.007424808522144666
27261000	27262000	27261500	0.9610743011676692	0.9482242207460398	2	2	0.012850080421629384	0.012850080421629384
27262000	27263000	27262500	0.873704986760812	0.8553859622867404	2	2	0.018319024474071632	0.018319024474071632
27263000	27264000	27263500	0.961787292358804	0.8063260073260072	2	2	0.15546128503279677	0.15546128503279677
27264000	27265000	27264500	0.7917916666666667	0.6615989879822897	2	2	0.130192678684377	0.130192678684377
27265000	27266000	27265500	0.7610482456140351	0.9144632352941177	2	2	-0.1534149896800826	0.1534149896800826
27266000	27267000	27266500	0.8768048780487805	0.8216467181467182	2	2	0.0551581599020623	0.0551581599020623
27267000	27268000	27267500	0.9314003359462486	0.8758882486609316	2	2	0.05551208728531698	0.05551208728531698
27268000	27269000	27268500	0.8910154607297465	0.9137056957911976	2	2	-0.02269023506145118	0.02269023506145118
27269000	27270000	27269500	0.5351470588235294	0.5002830303030302	2	2	0.03486402852049919	0.03486402852049919
27270000	27271000	27270500	0.9439935897435896	0.8124109243697479	2	2	0.13158266537384167	0.13158266537384167
27271000	27272000	27271500	0.9426428005937655	0.9339593607084957	2	2	0.008683439885269761	0.008683439885269761
27272000	27273000	27272500	0.9836235372818405	0.9700364583333334	2	2	0.01358707894850708	0.01358707894850708
27273000	27274000	27273500	0.9531565753927662	0.9685103628303098	2	2	-0.015353787437543565	0.015353787437543565
27274000	27275000	27274500	0.9391444818037975	0.9706903127056333	2	2	-0.031545830901835825	0.031545830901835825
27275000	27276000	27275500	0.9802186747415951	0.988259129146353	2	2	-0.00804045440475798	0.00804045440475798
27276000	27277000	27276500	0.8690841836734694	0.9177728592162554	2	2	-0.048688675542786	0.048688675542786
27277000	27278000	27277500	NaN	NaN	0	0	NaN	NaN
27278000	27279000	27278500	NaN	NaN	0	0	NaN	NaN
27279000	27280000	27279500	0.9615068965517242	0.9493636911383019	2	2	0.012143205413422287	0.012143205413422287
27280000	27281000	27280500	0.904478252611586	0.905825	2	2	-0.0013467473884140047	0.0013467473884140047
27281000	27282000	27281500	0.9916666666666667	0.9604166666666667	2	2	0.03125	0.03125
27282000	27283000	27282500	NaN	NaN	0	0	NaN	NaN
27283000	27284000	27283500	0.7353	0.885121881465255	2	2	-0.149821881465255	0.149821881465255
27284000	27285000	27284500	0.9092340804356933	0.974341456582633	2	2	-0.06510737614693973	0.06510737614693973
27285000	27286000	27285500	0.9114760683760683	0.876783653846154	2	2	0.03469241452991434	0.03469241452991434
27286000	27287000	27286500	0.932738845144357	0.8840888888888889	2	2	0.048649956255468085	0.048649956255468085
27287000	27288000	27287500	0.9341111111111111	0.9598092874008597	2	2	-0.025698176289748575	0.025698176289748575
27288000	27289000	27288500	0.8965689021732361	0.8296651606425702	2	2	0.06690374153066592	0.06690374153066592
27289000	27290000	27289500	0.8288397435897437	0.9221928571428571	2	2	-0.09335311355311349	0.09335311355311349
27290000	27291000	27290500	0.8374072580645162	0.8075242486338798	2	2	0.029883009430636376	0.029883009430636376
27291000	27292000	27291500	0.9337030303030303	0.9390096899224806	2	2	-0.005306659619450316	0.005306659619450316
27292000	27293000	27292500	0.9396817781690141	0.9575424141199316	2	2	-0.01786063595091747	0.01786063595091747
27293000	27294000	27293500	0.8555176132521974	0.9002432126696832	2	2	-0.04472559941748577	0.04472559941748577
27294000	27295000	27294500	0.8948132878151261	0.9468476408912189	2	2	-0.05203435307609272	0.05203435307609272
27295000	27296000	27295500	0.9035879702194358	0.9467678234906796	2	2	-0.04317985327124374	0.04317985327124374
27296000	27297000	27296500	0.8320696902654867	0.8630650640851325	2	2	-0.03099537381964579	0.03099537381964579
27297000	27298000	27297500	0.8449073129251701	0.8455752274592669	2	2	-0.0006679145340968695	0.0006679145340968695
27298000	27299000	27298500	0.8368340188014101	0.9041281336360047	2	2	-0.06729411483459469	0.06729411483459469
27299000	27300000	27299500	0.8383999999999999	0.8728386355602686	2	2	-0.034438635560268716	0.034438635560268716
27300000	27301000	27300500	0.92735	0.847245945945946	2	2	0.08010405405405396	0.08010405405405396
27301000	27302000	27301500	0.7196737704918033	0.7361374242424243	2	2	-0.016463653750621088	0.016463653750621088
27302000	27303000	27302500	0.9623333333333335	0.7437320359281436	2	2	0.21860129740518985	0.21860129740518985
27303000	27304000	27303500	0.9556888208571992	0.8203377192982457	2	2	0.13535110155895347	0.13535110155895347
27304000	27305000	27304500	0.8572303921568627	0.8428	2	2	0.014430392156862704	0.014430392156862704
27305000	27306000	27305500	0.6126713586291309	0.5997514749262538	2	2	0.01291988370287711	0.01291988370287711
27306000	27307000	27306500	0.95	0.9679903536977492	1	2	-0.017990353697749262	0.017990353697749262
27307000	27308000	27307500	0.9459099099099099	0.9192441381924513	1	2	0.026665771717458542	0.026665771717458542
27308000	27309000	27308500	1.0	0.9233551136363637	1	2	0.07664488636363631	0.07664488636363631
27309000	27310000	27309500	0.85	0.7298902953586497	1	1	0.12010970464135029	0.12010970464135029
27310000	27311000	27310500	0.9659090909090909	0.9490510638297872	1	1	0.016858027079303728	0.016858027079303728
27311000	27312000	27311500	0.8877653061224491	0.9281314741035854	1	1	-0.04036616798113635	0.04036616798113635
27312000	27313000	27312500	0.9682857142857143	0.8666293103448276	1	1	0.10165640394088671	0.10165640394088671
27313000	27314000	27313500	0.9669403973509935	0.8497030716723548	1	1	0.11723732567863865	0.11723732567863865
27314000	27315000	27314500	0.9824561403508771	0.8008472222222223	1	1	0.18160891812865487	0.18160891812865487
27315000	27316000	27315500	0.9478749999999999	0.841875	1	1	0.10599999999999987	0.10599999999999987
27316000	27317000	27316500	0.6929736842105263	0.7021861702127661	1	1	-0.009212486002239784	0.009212486002239784
27317000	27318000	27317500	0.8976861313868612	0.8469562841530056	1	1	0.05072984723385554	0.05072984723385554
27318000	27319000	27318500	0.9831129943502824	0.9297738693467337	1	1	0.05333912500354876	0.05333912500354876
27319000	27320000	27319500	0.9500773480662985	0.971136690647482	1	1	-0.02105934258118347	0.02105934258118347
27320000	27321000	27320500	0.8486378378378377	0.8564663677130044	1	1	-0.00782852987516669	0.00782852987516669
27321000	27322000	27321500	0.8965210727969348	0.9368275862068967	1	1	-0.04030651340996183	0.04030651340996183
27322000	27323000	27322500	0.8923076923076924	0.8524863387978142	1	1	0.039821353509878143	0.039821353509878143
27323000	27324000	27323500	0.9736909620991255	0.9368227848101265	1	1	0.03686817728899905	0.03686817728899905
27324000	27325000	27324500	0.9119073243647235	0.853305785123967	1	1	0.058601539240756506	0.058601539240756506
27325000	27326000	27325500	0.9356513761467891	0.7058	1	1	0.22985137614678908	0.22985137614678908
27326000	27327000	27326500	0.8530699300699301	0.546948717948718	1	1	0.3061212121212121	0.3061212121212121
27327000	27328000	27327500	0.7	0.7956350364963505	1	1	-0.09563503649635052	0.09563503649635052
27328000	27329000	27328500	0.8128992805755395	0.812142857142857	1	1	0.0007564234326824515	0.0007564234326824515
27329000	27330000	27329500	0.8688065573770491	0.9041848184818483	1	1	-0.035378261104799136	0.035378261104799136
27330000	27331000	27330500	0.7680217391304347	0.7390144927536233	1	1	0.029007246376811402	0.029007246376811402
27331000	27332000	27331500	0.785642857142857	0.9650000000000001	1	1	-0.1793571428571431	0.1793571428571431
27332000	27333000	27332500	NaN	NaN	0	0	NaN	NaN
27333000	27334000	27333500	0.9243529411764706	0.6409999999999999	1	1	0.2833529411764707	0.2833529411764707
27334000	27335000	27334500	0.8995267857142857	0.7296576576576576	2	1	0.16986912805662813	0.16986912805662813
27335000	27336000	27335500	0.9124875000000001	0.9003131313131314	2	2	0.01217436868686872	0.01217436868686872
27336000	27337000	27336500	0.960725	0.8672096338535413	2	2	0.09351536614645872	0.09351536614645872
27337000	27338000	27337500	0.8927083333333333	0.9030742753623189	2	2	-0.010365942028985553	0.010365942028985553
27338000	27339000	27338500	0.9779411764705883	0.8891725663716814	2	2	0.08876861009890691	0.08876861009890691
27339000	27340000	27339500	0.9754036697247706	0.876103896103896	2	2	0.0992997736208745	0.0992997736208745
27340000	27341000	27340500	0.9933333333333334	0.9305220883534137	2	2	0.06281124497991974	0.06281124497991974
27341000	27342000	27341500	0.6306363636363637	0.6993188405797102	2	2	-0.0686824769433465	0.0686824769433465
27342000	27343000	27342500	0.8149500000000001	0.9054431034482758	2	2	-0.09049310344827577	0.09049310344827577
27343000	27344000	27343500	0.9035606748864373	0.8739920634920635	2	2	0.029568611394373834	0.029568611394373834
27344000	27345000	27344500	0.8287727272727272	0.7410467261904762	2	2	0.08772600108225104	0.08772600108225104
27345000	27346000	27345500	0.9242575757575757	0.8473055555555555	2	2	0.07695202020202019	0.07695202020202019
27346000	27347000	27346500	0.7436087878787878	0.9086686507936507	2	2	-0.16505986291486285	0.16505986291486285
27347000	27348000	27347500	0.9585108058608058	0.9733041666666666	2	2	-0.0147933608058608	0.0147933608058608
27348000	27349000	27348500	0.9381488095238095	0.9255212765957447	2	2	0.012627532928064844	0.012627532928064844
27349000	27350000	27349500	0.6740961538461538	0.683	2	2	-0.008903846153846207	0.008903846153846207
27350000	27351000	27350500	0.8673984459949257	0.8919291866028709	2	2	-0.024530740607945245	0.024530740607945245
27351000	27352000	27351500	0.7867799895061325	0.8328910675381263	2	2	-0.04611107803199377	0.04611107803199377
27352000	27353000	27352500	0.8869604529616725	0.945857142857143	2	2	-0.05889668989547048	0.05889668989547048
27353000	27354000	27353500	0.7629632352941176	0.8239924242424241	2	2	-0.061029188948306556	0.061029188948306556
27354000	27355000	27354500	0.8265424242424243	0.8449285714285715	2	2	-0.018386147186147173	0.018386147186147173
27355000	27356000	27355500	0.9458881578947369	0.9258430555555555	2	2	0.020045102339181442	0.020045102339181442
27356000	27357000	27356500	0.9603185556220095	0.9851705223880596	2	2	-0.02485196676605006	0.02485196676605006
27357000	27358000	27357500	0.9500839018993177	0.9978792372881355	2	2	-0.04779533538881786	0.04779533538881786
27358000	27359000	27358500	0.7494943181818181	0.8650623376623376	2	2	-0.11556801948051953	0.11556801948051953
27359000	27360000	27359500	0.5186466624169019	0.6232827685841871	2	2	-0.10463610616728514	0.10463610616728514
27360000	27361000	27360500	0.07431480841340975	0.09801724137931034	2	2	-0.02370243296590059	0.02370243296590059
27361000	27362000	27361500	0.022698816889119636	0.052241075206779286	2	2	-0.02954225831765965	0.02954225831765965
27362000	27363000	27362500	0.030916342084278965	0.05146776463474054	2	2	-0.020551422550461572	0.020551422550461572
27363000	27364000	27363500	0.45132246376811597	0.4777794182702942	2	2	-0.02645695450217822	0.02645695450217822
27364000	27365000	27364500	0.8884779955207167	0.8044095938375351	2	2	0.08406840168318164	0.08406840168318164
27365000	27366000	27365500	0.8508705346650999	0.9096113807195504	2	2	-0.05874084605445051	0.05874084605445051
27366000	27367000	27366500	NaN	NaN	0	0	NaN	NaN
27367000	27368000	27367500	0.8668667654187987	0.966386093073593	2	2	-0.09951932765479432	0.09951932765479432
27368000	27369000	27368500	0.9068333333333334	0.8571666666666666	2	2	0.04966666666666675	0.04966666666666675
27369000	27370000	27369500	0.9342111928104575	0.7839901960784313	2	2	0.15022099673202616	0.15022099673202616
27370000	27371000	27370500	0.9222464569160999	0.9074184295057298	2	2	0.014828027410370037	0.014828027410370037
27371000	27372000	27371500	0.9393003273322422	0.9299383339343671	2	2	0.009361993397875135	0.009361993397875135
27372000	27373000	27372500	0.8129377470355731	0.761828947368421	2	2	0.051108799667152094	0.051108799667152094
27373000	27374000	27373500	0.91775088028169	0.879748820754717	2	2	0.038002059526973	0.038002059526973
27374000	27375000	27374500	0.8821583522297808	0.8080812159709618	2	2	0.07407713625881895	0.07407713625881895
27375000	27376000	27375500	NaN	NaN	0	0	NaN	NaN
27376000	27377000	27376500	0.9542619251257356	0.9386416929829255	2	2	0.015620232142810053	0.015620232142810053
27377000	27378000	27377500	0.8957322591417598	0.9059851614916523	2	2	-0.010252902349892512	0.010252902349892512
27378000	27379000	27378500	0.8568741873313632	0.7887873069498069	2	2	0.0680868803815563	0.0680868803815563
27379000	27380000	27379500	0.8059488610075389	0.8549197781223905	2	2	-0.048970917114851575	0.048970917114851575
27380000	27381000	27380500	0.6870550314465409	0.7217110807179192	2	2	-0.03465604927137833	0.03465604927137833
27381000	27382000	27381500	0.9858928571428571	0.973642857142857	2	2	0.012250000000000094	0.012250000000000094
27382000	27383000	27382500	0.8460250915750915	0.8951952380952382	2	2	-0.04917014652014662	0.04917014652014662
27383000	27384000	27383500	0.8297312807881773	0.7202738481505515	2	2	0.10945743263762575	0.10945743263762575
27384000	27385000	27384500	0.8934868721461187	0.901875	2	2	-0.008388127853881322	0.008388127853881322
27385000	27386000	27385500	0.9221283967802458	0.9097502927653913	2	2	0.012378104014854507	0.012378104014854507
27386000	27387000	27386500	0.9099221748400853	0.9222192982456141	2	2	-0.012297123405528798	0.012297123405528798
27387000	27388000	27387500	0.9413773954255099	0.9522891891891891	2	2	-0.010911793763679234	0.010911793763679234
27388000	27389000	27388500	0.9595471612185	0.9465431618503228	2	2	0.0130039993681772	0.0130039993681772
27389000	27390000	27389500	0.9661057582641317	0.9696023294135271	2	2	-0.003496571149395389	0.003496571149395389
27390000	27391000	27390500	0.7663051470588236	0.8154076923076923	2	2	-0.0491025452488687	0.0491025452488687
27391000	27392000	27391500	0.893642179491261	0.9643079049198453	2	2	-0.07066572542858429	0.07066572542858429
27392000	27393000	27392500	0.9200610047846889	0.9827889908256882	2	2	-0.06272798604099927	0.06272798604099927
27393000	27394000	27393500	0.9210509259259259	0.9266473214285713	2	2	-0.005596395502645457	0.005596395502645457
27394000	27395000	27394500	0.9013304795298264	0.9124713227889343	2	2	-0.011140843259107913	0.011140843259107913
27395000	27396000	27395500	0.9055062085791274	0.7440282354504386	2	2	0.16147797312868883	0.16147797312868883
27396000	27397000	27396500	0.8506473684210525	0.8079865853658537	2	2	0.042660783055198825	0.042660783055198825
27397000	27398000	27397500	0.8283441735177755	0.9140499999999999	2	2	-0.08570582648222447	0.08570582648222447
27398000	27399000	27398500	0.8781066605839416	0.6813040469095453	2	2	0.19680261367439633	0.19680261367439633
27399000	27400000	27399500	0.9487284515636918	0.9560312382067799	2	2	-0.007302786643088144	0.007302786643088144
27400000	27401000	27400500	0.9438028169014085	0.9532499999999999	1	1	-0.009447183098591383	0.009447183098591383
27401000	27402000	27401500	0.6644267686072218	0.7723721973094171	2	2	-0.10794542870219526	0.10794542870219526
27402000	27403000	27402500	0.7608443257563844	0.7508411035072713	2	2	0.010003222249113097	0.010003222249113097
27403000	27404000	27403500	0.4721788771929824	0.5626030102563269	2	2	-0.09042413306334446	0.09042413306334446
27404000	27405000	27404500	0.8762765309315652	0.873423945616635	2	2	0.002852585314930267	0.002852585314930267
27405000	27406000	27405500	0.8632551454624404	0.8576679894179893	2	2	0.005587156044451147	0.005587156044451147
27406000	27407000	27406500	0.8104933140778776	0.9096971376811595	2	2	-0.09920382360328184	0.09920382360328184
27407000	27408000	27407500	0.9429048780487805	0.9449339611673062	2	2	-0.0020290831185256764	0.0020290831185256764
27408000	27409000	27408500	0.9553450904392764	0.8895440155228759	2	2	0.06580107491640053	0.06580107491640053
27409000	27410000	27409500	0.9032874738453516	0.8594195051218105	2	2	0.04386796872354104	0.04386796872354104
27410000	27411000	27410500	0.8469072937968645	0.870859466374269	2	2	-0.023952172577404562	0.023952172577404562
27411000	27412000	27411500	0.8976024573286756	0.9268224932822715	2	2	-0.029220035953595902	0.029220035953595902
27412000	27413000	27412500	0.9433477464587208	0.9285116666666666	2	2	0.014836079792054147	0.014836079792054147
27413000	27414000	27413500	0.9201434851761838	0.9451411900065747	2	2	-0.024997704830390877	0.024997704830390877
27414000	27415000	27414500	0.916691925566343	0.868246963562753	2	2	0.04844496200359005	0.04844496200359005
27415000	27416000	27415500	0.8795253456221197	0.9032431700222436	2	2	-0.023717824400123932	0.023717824400123932
27416000	27417000	27416500	0.9395876504447933	0.9727990002883784	2	2	-0.03321134984358509	0.03321134984358509
27417000	27418000	27417500	0.7870137583892618	0.8000977500611397	2	2	-0.013083991671877904	0.013083991671877904
27418000	27419000	27418500	0.9219083747927032	0.9149399193548388	2	2	0.006968455437864396	0.006968455437864396
27419000	27420000	27419500	0.9156001522702104	0.9066253780364866	2	2	0.008974774233723837	0.008974774233723837
27420000	27421000	27420500	0.899057715297255	0.8885636666102745	2	2	0.01049404868698045	0.01049404868698045
27421000	27422000	27421500	0.9411147645754532	0.8868582390427884	2	2	0.0542565255326648	0.0542565255326648
27422000	27423000	27422500	0.7334166309089608	0.6735027206589705	2	2	0.059913910249990265	0.059913910249990265
27423000	27424000	27423500	0.9344375	0.8567815040650406	2	2	0.07765599593495942	0.07765599593495942
27424000	27425000	27424500	0.9738334132885583	0.9472183186527623	2	2	0.026615094635796033	0.026615094635796033
27425000	27426000	27425500	0.8969320158102766	0.8508298244361975	2	2	0.046102191374079116	0.046102191374079116
27426000	27427000	27426500	0.9173928912466844	0.8981174862726098	2	2	0.01927540497407465	0.01927540497407465
27427000	27428000	27427500	0.916625	0.922230350877193	2	2	-0.005605350877192938	0.005605350877192938
27428000	27429000	27428500	0.95665	0.770281560490941	2	2	0.18636843950905901	0.18636843950905901
27429000	27430000	27429500	0.8760958079690094	0.855102987012987	2	2	0.020992820956022396	0.020992820956022396
27430000	27431000	27430500	0.8805305347810415	0.7861780407475489	2	2	0.09435249403349255	0.09435249403349255
27431000	27432000	27431500	NaN	NaN	0	0	NaN	NaN
27432000	27433000	27432500	0.9703629032258063	0.8891221259976226	2	2	0.08124077722818368	0.08124077722818368
27433000	27434000	27433500	0.9674076086956522	0.892117803837953	2	2	0.0752898048576992	0.0752898048576992
27434000	27435000	27434500	0.8299557583659278	0.9189846173567491	2	2	-0.08902885899082125	0.08902885899082125
27435000	27436000	27435500	0.960476593625498	0.9050683526810392	2	2	0.05540824094445873	0.05540824094445873
27436000	27437000	27436500	0.9107764015645372	0.9256524238767833	2	2	-0.014876022312246051	0.014876022312246051
27437000	27438000	27437500	0.9033081395348836	0.8235512921422012	2	2	0.0797568473926824	0.0797568473926824
27438000	27439000	27438500	0.9496529221529222	0.9588857498223171	2	2	-0.009232827669394927	0.009232827669394927
27439000	27440000	27439500	0.9511120689655171	0.9442981770833333	2	2	0.006813891882183842	0.006813891882183842
27440000	27441000	27440500	0.9435534443817053	0.8003680555555556	2	2	0.14318538882614973	0.14318538882614973
27441000	27442000	27441500	0.9021734465953704	0.972894578313253	2	2	-0.07072113171788263	0.07072113171788263
27442000	27443000	27442500	0.9327307422969189	0.8767729468599033	2	2	0.05595779543701562	0.05595779543701562
27443000	27444000	27443500	0.8761096851261946	0.9140586826347306	2	2	-0.037948997508535975	0.037948997508535975
27444000	27445000	27444500	0.9232474710982659	0.8534080459770115	2	2	0.0698394251212544	0.0698394251212544
27445000	27446000	27445500	0.8658386363636363	0.867578313253012	2	2	-0.0017396768893757075	0.0017396768893757075
27446000	27447000	27446500	0.9134874476987447	0.9744145510835912	2	2	-0.060927103384846526	0.060927103384846526
27447000	27448000	27447500	0.8830820421309193	0.7919231905465288	2	2	0.09115885158439052	0.09115885158439052
27448000	27449000	27448500	0.9170019504551064	0.9839946808510638	2	2	-0.06699273039595743	0.06699273039595743
27449000	27450000	27449500	0.9688021390374333	0.8742580645161291	2	2	0.0945440745213042	0.0945440745213042
27450000	27451000	27450500	0.9593995726495725	0.9072088830255058	2	2	0.0521906896240667	0.0521906896240667
27451000	27452000	27451500	0.849002849002849	0.9331714285714285	2	2	-0.0841685795685796	0.0841685795685796
27452000	27453000	27452500	0.9631879790940767	0.9399155251141553	2	2	0.023272453979921393	0.023272453979921393
27453000	27454000	27453500	0.9386582207207208	0.8753116531165314	2	1	0.06334656760418944	0.06334656760418944
27454000	27455000	27454500	0.9514662447257385	0.8873007518796991	2	1	0.06416549284603934	0.06416549284603934
27455000	27456000	27455500	0.8501461621621622	0.9154560048770575	2	2	-0.06530984271489526	0.06530984271489526
27456000	27457000	27456500	0.8179798136645963	0.8433759439050701	2	2	-0.025396130240473824	0.025396130240473824
27457000	27458000	27457500	0.9849649390243902	0.9873949579831933	2	2	-0.0024300189588031262	0.0024300189588031262
27458000	27459000	27458500	0.7612534937888198	0.7684895915678525	2	2	-0.007236097779032669	0.007236097779032669
27459000	27460000	27459500	0.7474443712487191	0.8110901185770751	2	2	-0.06364574732835604	0.06364574732835604
27460000	27461000	27460500	0.8701578341013825	0.910297310158285	2	2	-0.04013947605690249	0.04013947605690249
27461000	27462000	27461500	0.8785586078454196	0.7674575045207956	2	2	0.11110110332462397	0.11110110332462397
27462000	27463000	27462500	0.8923813961369027	0.938764828544949	2	2	-0.04638343240804632	0.04638343240804632
27463000	27464000	27463500	0.8990007698578026	0.9321428103719225	2	2	-0.03314204051411984	0.03314204051411984
