window_start	window_end	window_mid	mean_meth_haplotype1	mean_meth_haplotype2	control_maternal_mean	mean_meth_haplotype1_smoothed	mean_meth_haplotype2_smoothed	control_maternal_mean_smoothed
20719000	20720000	20719500	0.9308176100628932	0.8870225806451613	0.954593181818182	0.9573076923076924	0.9046989795918368	0.9689822368421053
20720000	20721000	20720500	0.9345794392523364	0.990257281553398	0.9796292517006804	0.9573076923076924	0.8957936032477507	0.9624005060728744
20721000	20722000	20721500	0.9573076923076924	0.9816803652968036	0.9807692307692308	0.9493670886075948	0.8778105603955733	0.9586593406593407
20722000	20723000	20722500	0.9857285714285716	0.9506967213114754	0.9154037356321838	0.9345794392523364	0.865030039303762	0.9564751623376624
20723000	20724000	20723500	1.0	0.9893118279569892	1.0	0.9345794392523364	0.865030039303762	0.9564751623376624
20724000	20725000	20724500	NaN	0.8382352941176471	0.9907314814814816	0.9493670886075948	0.8778105603955733	0.9564751623376624
20725000	20726000	20725500	NaN	NaN	NaN	0.9345794392523364	0.865030039303762	0.9564751623376624
20726000	20727000	20726500	NaN	NaN	NaN	0.9493670886075948	0.8778105603955733	0.9586593406593407
20727000	20728000	20727500	NaN	NaN	NaN	0.9493670886075948	0.8879403026682595	0.9586593406593407
20728000	20729000	20728500	NaN	NaN	NaN	0.9345794392523364	0.8778105603955733	0.9564751623376624
20729000	20730000	20729500	NaN	NaN	NaN	0.9345794392523364	0.8798870128659332	0.9564751623376624
20730000	20731000	20730500	NaN	NaN	NaN	0.9345794392523364	0.8798870128659332	0.9564751623376624
20731000	20732000	20731500	NaN	NaN	NaN	0.9345794392523364	0.8798870128659332	0.9564751623376624
20732000	20733000	20732500	0.9818181818181818	0.9636363636363636	0.9583571428571428	0.9345794392523364	0.8798870128659332	0.9564751623376624
20733000	20734000	20733500	1.0	0.8576999999999999	0.984890568475452	0.9345794392523364	0.8879403026682595	0.9564751623376624
20734000	20735000	20734500	0.9711942446043166	0.8492955974842766	0.8238636363636364	0.9345794392523364	0.8879403026682595	0.9549044869696649
20735000	20736000	20735500	0.7807142857142857	0.6407378640776699	0.9067857142857144	0.947167597765363	0.9093409841766649	0.9509243296270076
20736000	20737000	20736500	0.902124183006536	0.8685985401459854	0.9073509485094852	0.947167597765363	0.9093409841766649	0.9462632006829167
20737000	20738000	20737500	0.9041739130434784	0.8614615384615385	0.8461923076923077	0.9409558693733452	0.9093409841766649	0.9462632006829167
